136|dementia-action-week-2018|2018-05-29 14:12:16|1001466256250298368|0.0|1.0|0.0|0.0||We had such a great day at  yesterday - don't you just love our stand which was beautifully by|otbcnmtd|127|999568824214196224|dementia-action-week-2018
138|dementia-action-week-2018|2018-05-29 14:17:03|1001467459931639808|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|paulfox109|126|1001461607162089472|dementia-action-week-2018
25|dementia-action-week-2018|2018-05-29 14:36:53|1001472451442864129|0.0|1.0|0.0|0.0||In the aim was to encourage people to take action to improve the lives of those affected by|bptheyounger|125|1001393575123398657|dementia-action-week-2018
65|brain-injury-week-2018|2018-05-29 14:42:34|1001473883625664513|0.0|1.0|0.0|0.0||Das Thema meines nächsten morgen: "Warum ich kein Vegetarier mehr bin". Ich denke das ist ein netter Einstieg.|germantwitchrt|13|1001472512520310784|brain-injury-week-2018
45|dementia-action-week-2018|2018-05-29 14:57:43|1001477695342080001|0.0|1.0|0.0|0.0||A little late I know but still wanted to commend the team  for the|compege_|124|1001475859113443328|dementia-action-week-2018
181|dementia-action-week-2018|2018-05-29 15:10:01|1001480790235115520|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|thewishingwellp|123|1001480685025218560|dementia-action-week-2018
26|dementia-action-week-2018|2018-05-29 15:35:45|1001487266102104065|0.0|1.0|0.0|0.0||Dementia touches many lives; 1 person develops symptoms every 3 mins. Read our guide on keeping control over your|brazlaw|122|1000308133259108352|dementia-action-week-2018
46|dementia-action-week-2018|2018-05-29 15:50:46|1001491046436569089|0.0|1.0|0.0|0.0||A little late I know but still wanted to commend the team  for the|cornexchange|121|1001475859113443328|dementia-action-week-2018
187|dementia-action-week-2018|2018-05-29 15:51:23|1001491200468242436|0.0|1.0|0.0|0.0||A little late I know but still wanted to commend the team  for the|vera_harle|120|1001475859113443328|dementia-action-week-2018
80|dementia-action-week-2018|2018-05-29 16:01:01|1001493624784384000|0.0|1.0|0.0|0.0||“I haven’t seen one of these in years!” Exploring the suitcase with Bluebell Park Apartments|house_memories|119|1001423917372919808|dementia-action-week-2018
118|dementia-action-week-2018|2018-05-29 16:29:12|1001500717587353605|0.0|1.0|0.0|0.0||Let's say "thank you" to hard working carers everywhere in|momstaxi104|118|999181071198670848|dementia-action-week-2018
35|dementia-action-week-2018|2018-05-29 16:39:26|1001503292139110400|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|cerishodgkison|117|1001480685025218560|dementia-action-week-2018
194|dementia-action-week-2018|2018-05-29 16:46:08|1001504980052803585|0.0|1.0|0.0|0.0||Let's say "thank you" to hard working carers everywhere in|womanleader|116|999181071198670848|dementia-action-week-2018
170|dementia-action-week-2018|2018-05-29 16:46:42|1001505119198957569|0.0|1.0|0.0|0.0||The is already happening. Unless your property and assets are in a trust,|sugarloaf147|115|1001375939194949633|dementia-action-week-2018
165|dementia-action-week-2018|2018-05-29 16:48:46|1001505639343054850|0.0|1.0|0.0|0.0||The is already happening. Unless your property and assets are in a trust,|sphenefan|114|1001375939194949633|dementia-action-week-2018
66|brain-injury-week-2018|2018-05-29 17:12:56|1001511724518924288|0.0|1.0|0.0|0.0||Wer hat diese Woche noch zwei Abiprüfungen, während so viele schon fertig sind? Ich. Hält mich das davon ab, ständig|germantwitchrt|12|1001510268789252102|brain-injury-week-2018
178|dementia-action-week-2018|2018-05-29 17:17:57|1001512983787290625|0.0|1.0|0.0|0.0||Do you know how important it's for a person with dementia to feel you and to be hugged? It means the world when you are|thedawnmethod|113|1000466883387195392|dementia-action-week-2018
88|dementia-action-week-2018|2018-05-29 17:22:59|1001514253428412420|0.0|1.0|0.0|0.0||Check out our recent blogs from Ramsdens Private Client and team for -|jayniebroughton|112|1001512905253294082|dementia-action-week-2018
89|dementia-action-week-2018|2018-05-29 17:23:12|1001514307451084800|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|jazannearts|111|1001478020048261120|dementia-action-week-2018
13|dementia-action-week-2018|2018-05-29 17:24:10|1001514550682890240|0.0|1.0|0.0|0.0||Last week our Aspen Gardens residents gathered for a Coffee, Cake &amp; Memories morning to support|angela_nshg|110|1001450299133919233|dementia-action-week-2018
75|dementia-action-week-2018|2018-05-29 17:26:37|1001515165140086784|0.0|1.0|0.0|0.0||Big thank you to friends of RLI and Stagecoach bus company for their generous donations of shops and bus stops on ward|gsfbay|109|1000077590470758401|dementia-action-week-2018
95|dementia-action-week-2018|2018-05-29 17:36:56|1001517763679137792|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|kenquinn71|108|1001467134780813313|dementia-action-week-2018
117|dementia-action-week-2018|2018-05-29 18:00:51|1001523782283087872|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|mikecounsellor|107|1001461607162089472|dementia-action-week-2018
107|dementia-action-week-2018|2018-05-29 18:05:35|1001524972936925185|0.0|1.0|0.0|0.0||research has received a £50,000 funding boost from this . Read more here:|louisevennells|106|1000026054034116609|dementia-action-week-2018
4|dementia-action-week-2018|2018-05-29 18:23:35|1001529500792967169|0.0|1.0|0.0|0.0||Four newly trained Dementia Friends who attended a session at Penarth Library on Tuesday|abimags|105|999919265472901121|dementia-action-week-2018
185|dementia-action-week-2018|2018-05-29 18:35:11|1001532419596521477|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|tracybullock12|104|1001480685025218560|dementia-action-week-2018
191|dementia-action-week-2018|2018-05-29 18:42:02|1001534145036800001|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|weedo100|103|1001467134780813313|dementia-action-week-2018
158|dementia-action-week-2018|2018-05-29 18:43:09|1001534424649994240|0.0|1.0|0.0|0.0||Taking part in  at Hackathon to transform the lives of|southendfun|102|1000786039185858561|dementia-action-week-2018
159|dementia-action-week-2018|2018-05-29 18:43:26|1001534499115753477|0.0|1.0|0.0|0.0||Thanks to from for an informative session and taking part in the|southendfun|101|1000786217452044288|dementia-action-week-2018
12|dementia-action-week-2018|2018-05-29 19:14:43|1001542371417391104|0.0|1.0|0.0|0.0||What a great way to finish off with the screening of  in aid of|anaisberinde|100|1001011082046181377|dementia-action-week-2018
93|dementia-action-week-2018|2018-05-29 19:26:04|1001545227616874502|0.0|1.0|0.0|0.0||This week, the University has pledged its commitment to developing a dementia action plan and becoming a member of the|karenalred|99|999585332952813568|dementia-action-week-2018
47|dementia-action-week-2018|2018-05-29 19:27:39|1001545626235088896|0.0|1.0|0.0|0.0||Wonderful art display in Uxbridge Library as part of - great work by all artists!|cpierceuk|98|999991015481204736|dementia-action-week-2018
60|dementia-action-week-2018|2018-05-29 19:30:02|1001546224292507648|0.0|1.0|0.0|0.0||This is a message for us all. Dementia Affects over 850'000 people in the UK . it will affect one in 14 of us and|doryitsme|97|1001381240958832640|dementia-action-week-2018
125|dementia-action-week-2018|2018-05-29 19:51:57|1001551738934087681|0.0|1.0|0.0|0.0||"We get a lot of calls from families who are concerned because they can't persuade the person they're caring for to|nghhammerson|96|1000008014873669632|dementia-action-week-2018
126|dementia-action-week-2018|2018-05-29 19:52:32|1001551886951026688|0.0|1.0|0.0|0.0||This we’re making sure that getting information about our specialist dementia service, and how it|nghhammerson|95|1000037540773158912|dementia-action-week-2018
66|dementia-action-week-2018|2018-05-29 19:59:45|1001553702262591488|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|fionnualasavage|94|999269224483868673|dementia-action-week-2018
139|dementia-action-week-2018|2018-05-29 20:19:00|1001558546763472896|0.0|1.0|0.0|0.0||“We’ve got to work out how to diagnose earlier.” This , watch former Prime Minister and President of|penn_memory|93|999952388772499457|dementia-action-week-2018
192|dementia-action-week-2018|2018-05-29 20:26:12|1001560361210990598|0.0|1.0|0.0|0.0||Helping people to live well with is one of our top priorities. But what does 'living well' actually mean? Listen|whatktdoes_now|92|999605939085852673|dementia-action-week-2018
151|dementia-action-week-2018|2018-05-29 20:31:31|1001561699017781262|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|sheridan_coker|91|1001480685025218560|dementia-action-week-2018
52|dementia-action-week-2018|2018-05-29 21:08:47|1001571075468288006|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|dementia_ni|90|999269224483868673|dementia-action-week-2018
175|dementia-action-week-2018|2018-05-29 21:26:07|1001575436797775872|0.0|1.0|0.0|0.0||It’s there are 250 thousand people living with and here is a useful fact|taylordawn55|89|998458551109607424|dementia-action-week-2018
157|dementia-action-week-2018|2018-05-29 21:26:27|1001575520683855872|0.0|1.0|0.0|0.0||That's a wrap for ! A great week to recognise the actions we can all take but let's together make sure|smay54may|88|1001097873348616192|dementia-action-week-2018
128|dementia-action-week-2018|2018-05-29 21:52:48|1001582151521980416|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|nickyconnorfife|87|1001467134780813313|dementia-action-week-2018
195|dementia-action-week-2018|2018-05-29 22:26:43|1001590687140335616|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|wrx_labour|86|999711961834311680|dementia-action-week-2018
100|dementia-action-week-2018|2018-05-29 22:26:43|1001590688713269248|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|labour_wales|85|999711961834311680|dementia-action-week-2018
196|dementia-action-week-2018|2018-05-29 22:26:59|1001590755662721024|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|wrx_labour|84|998935767530524672|dementia-action-week-2018
101|dementia-action-week-2018|2018-05-29 22:26:59|1001590757055238144|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|labour_wales|83|998935767530524672|dementia-action-week-2018
92|dementia-action-week-2018|2018-05-29 22:45:33|1001595427010023424|0.0|1.0|0.0|0.0||Please do not overlook.|judycoach|82|999652112672927746|dementia-action-week-2018
39|dementia-action-week-2018|2018-05-30 03:23:42|1001665427695702016|0.0|1.0|0.0|0.0||Today we're highlighting FTD, a form of dementia which can dramatically affect personality. We raise money to run|chtanuri|81|999609772902092800|dementia-action-week-2018
65|dementia-action-week-2018|2018-05-30 06:28:44|1001711991591981057|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|facefrontuk|80|1001478020048261120|dementia-action-week-2018
114|dementia-action-week-2018|2018-05-30 06:57:09|1001719143341723649|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|mchftjetlibrary|79|1001480685025218560|dementia-action-week-2018
82|dementia-action-week-2018|2018-05-30 07:05:36|1001721268473880576|0.0|1.0|0.0|0.0||In the aim was to encourage people to take action to improve the lives of those affected by|ianmc46_ian|78|1001393575123398657|dementia-action-week-2018
120|dementia-action-week-2018|2018-05-30 07:10:53|1001722599561449475|0.0|1.0|0.0|0.0||A little late I know but still wanted to commend the team  for the|mrblanding|77|1001475859113443328|dementia-action-week-2018
130|dementia-action-week-2018|2018-05-30 07:17:51|1001724354831552512|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|nuclearpolice|76|1001461607162089472|dementia-action-week-2018
152|dementia-action-week-2018|2018-05-30 07:28:21|1001726997029105664|0.0|1.0|0.0|0.0||We marked at Carey Lodge with the unveiling of a stunning hand-painted mural - read the|shoutprsh|75|1001397974868602880|dementia-action-week-2018
86|dementia-action-week-2018|2018-05-30 07:46:07|1001731465896431616|0.0|1.0|0.0|0.0||Great event today in Warwickshire with &amp;  for 🦋|jac88knight|74|999704446232924166|dementia-action-week-2018
56|dementia-action-week-2018|2018-05-30 07:57:28|1001734323610030080|0.0|1.0|0.0|0.0||You’re invited to our Dementia Awareness Session with in Gosforth at 2pm on the 6th June. Call to|disabilitynorth|73|998938726125506560|dementia-action-week-2018
53|dementia-action-week-2018|2018-05-30 08:07:28|1001736839651307520|0.0|1.0|0.0|0.0||We’re delighted to be working with the world's leader for the design of services and environments|dementiacentre|72|999681726753509376|dementia-action-week-2018
83|dementia-action-week-2018|2018-05-30 08:20:56|1001740229458489344|0.0|1.0|0.0|0.0||We need to act now to end dementia once and for all, and you can help!  🖱 Click retweet  🍊 Help us 👍 Act|inspkenneally|71|998529840243466241|dementia-action-week-2018
24|dementia-action-week-2018|2018-05-30 08:37:59|1001744517899354112|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|blaenauffestnow|70|1001461607162089472|dementia-action-week-2018
72|dementia-action-week-2018|2018-05-30 08:48:19|1001747118539902976|0.0|1.0|0.0|0.0||This week is . Dementia is not a natural part of aging, it is a syndrome associated with an ongoing|gill_medical_32|69|998473673085472768|dementia-action-week-2018
37|dementia-action-week-2018|2018-05-30 08:53:49|1001748502794375168|0.0|1.0|0.0|0.0||We need to act now to end dementia once and for all, and you can help!  🖱 Click retweet  🍊 Help us 👍 Act|chftlibrary|68|998529840243466241|dementia-action-week-2018
63|dementia-action-week-2018|2018-05-30 09:09:08|1001752358903320576|0.0|1.0|0.0|0.0||We have had a great session with and at Hebburn Library using Ann Has|equalpeoplenet|67|999966280043122688|dementia-action-week-2018
143|dementia-action-week-2018|2018-05-30 09:09:38|1001752484422053889|0.0|1.0|0.0|0.0||Inspired by  to DO something? 3 tools from are a must have, easy to put into action resource|roaringnurse|66|1001750123028893696|dementia-action-week-2018
119|dementia-action-week-2018|2018-05-30 09:13:58|1001753575125671936|0.0|1.0|0.0|0.0||This , launched , a practical resource to support people living with|mradamb|65|1000809659761033216|dementia-action-week-2018
154|dementia-action-week-2018|2018-05-30 09:35:24|1001758967033315328|0.0|1.0|0.0|0.0||Inspired by  to DO something? 3 tools from are a must have, easy to put into action resource|slbaldry|64|1001750123028893696|dementia-action-week-2018
91|dementia-action-week-2018|2018-05-30 09:52:41|1001763316505726976|0.0|1.0|0.0|0.0||This delighted to share these short films highlighting the meaning of Human Rights for people|jr_merseycare|63|998651678147661826|dementia-action-week-2018
83|brain-injury-week-2018|2018-05-30 09:55:23|1001763997564235776|0.0|1.0|0.0|0.0||To raise awareness of brain injury this week children at Diptford School supported by wearing|headwaydevon|11|997491632642588672|brain-injury-week-2018
84|brain-injury-week-2018|2018-05-30 09:55:38|1001764062148091905|0.0|1.0|0.0|0.0||supporting looking fabulous in their wedding hats!  https:/|headwaydevon|10|997462992248889344|brain-injury-week-2018
85|brain-injury-week-2018|2018-05-30 09:55:47|1001764100102328321|0.0|1.0|0.0|0.0||proud to be supporting for the 6th year running!|headwaydevon|9|997460706218962944|brain-injury-week-2018
30|dementia-action-week-2018|2018-05-30 09:56:38|1001764313860919296|0.0|1.0|0.0|0.0||This week is and and highlight how is supporting nursing, midwifery and|careengland|62|999290194732945409|dementia-action-week-2018
21|dementia-action-week-2018|2018-05-30 10:02:02|1001765669782872065|0.0|1.0|0.0|0.0||Enjoying the sun shine in Plas y Dderwen|barchester_care|61|1001082706313269248|dementia-action-week-2018
195|brain-injury-week-2018|2018-05-30 10:23:27|1001771058750468099|0.0|1.0|0.0|0.0||Cedar service users and employees, in partnership with the Community Team completed a|westernhsctrust|8|1001767849654964224|brain-injury-week-2018
184|dementia-action-week-2018|2018-05-30 10:31:24|1001773062751162368|0.0|1.0|0.0|0.0||Nice display in on - also such a great study atmosphere and it was open on a Sunday! 💞|toonlibraries|60|1001404715186434050|dementia-action-week-2018
172|dementia-action-week-2018|2018-05-30 10:32:44|1001773396475219969|0.0|1.0|0.0|0.0||As this year's closes - what will your action be?|supportnorthant|59|1000046081298714625|dementia-action-week-2018
102|dementia-action-week-2018|2018-05-30 10:36:22|1001774310284038144|0.0|1.0|0.0|0.0||Honoured to be part of such a distinguished team of renowned experts.|lavidaenigma|58|1001772775764357120|dementia-action-week-2018
90|dementia-action-week-2018|2018-05-30 10:38:24|1001774822337236992|0.0|1.0|0.0|0.0||Here's some tips on how to support people with dementia for|jntrichards|57|999726688568332289|dementia-action-week-2018
132|dementia-action-week-2018|2018-05-30 10:41:37|1001775633968529408|0.0|1.0|0.0|0.0||Inspired by  to DO something? 3 tools from are a must have, easy to put into action resource|oroqen|56|1001750123028893696|dementia-action-week-2018
104|dementia-action-week-2018|2018-05-30 10:42:48|1001775928316346368|0.0|1.0|0.0|0.0||Honoured to be part of such a distinguished team of renowned experts.|lissanneoliver|55|1001772775764357120|dementia-action-week-2018
62|dementia-action-week-2018|2018-05-30 10:48:18|1001777314450038789|0.0|1.0|0.0|0.0||Runwood Homes wore blue on Friday 25 May in support of Dementia Action Week. Pictured here, Maun View and Windle Court|eastpointcare2|54|1001476790756544513|dementia-action-week-2018
84|dementia-action-week-2018|2018-05-30 10:58:27|1001779867971670017|0.0|1.0|0.0|0.0||Relationship between wealth and dementia is statistically significant even after controlling for health-related|institutehpe|53|999957599649976320|dementia-action-week-2018
85|dementia-action-week-2018|2018-05-30 10:58:37|1001779908488679425|0.0|1.0|0.0|0.0||Smoking increases your risk of dementia|institutehpe|52|999554285120696320|dementia-action-week-2018
27|dementia-action-week-2018|2018-05-30 11:02:06|1001780785773457408|0.0|1.0|0.0|0.0||Smoking increases your risk of dementia|breathe2025|51|999554285120696320|dementia-action-week-2018
182|dementia-action-week-2018|2018-05-30 11:04:14|1001781324926078977|0.0|1.0|0.0|0.0||Smoking increases your risk of dementia|tobaccofree254|50|999554285120696320|dementia-action-week-2018
142|dementia-action-week-2018|2018-05-30 11:11:37|1001783182964994048|0.0|1.0|0.0|0.0||Seen so much this week about dementia and Alzheimer. Im doing  in September. Anyone want to help. https:|riddledash85|49|999202595615969280|dementia-action-week-2018
112|dementia-action-week-2018|2018-05-30 11:17:54|1001784761298444293|0.0|1.0|0.0|0.0|||mason4233|48|1001597604264890368|dementia-action-week-2018
11|dementia-action-week-2018|2018-05-30 11:26:54|1001787029481439232|0.0|1.0|0.0|0.0||How can co-research (or peer research) enrich our understanding of and directly benefit people living with dementia?|aminulacj|47|999356789375184896|dementia-action-week-2018
198|dementia-action-week-2018|2018-05-30 11:30:28|1001787925670096896|0.0|1.0|0.0|0.0||Inspired by  to DO something? 3 tools from are a must have, easy to put into action resource|youchooseaname|46|1001750123028893696|dementia-action-week-2018
145|dementia-action-week-2018|2018-05-30 11:31:31|1001788191110770688|0.0|1.0|0.0|0.0||Thank you to everyone who has supported my D4Dementia blog during  - Hope you've enjoyed the|ronaldamanze|45|1000768843919192065|dementia-action-week-2018
22|dementia-action-week-2018|2018-05-30 11:37:10|1001789610312204290|0.0|1.0|0.0|0.0||There are 850,000 people in the UK with dementia! We are committed to making our service dementia friendly. Have you|batesbates75|44|998601896645595136|dementia-action-week-2018
199|dementia-action-week-2018|2018-05-30 11:51:43|1001793273021648898|0.0|1.0|0.0|0.0||Smoking increases your risk of dementia|youth_ncds|43|999554285120696320|dementia-action-week-2018
115|dementia-action-week-2018|2018-05-30 12:23:43|1001801325166956544|0.0|1.0|0.0|0.0||At Age UK Exeter we provide support and care for people with dementia and their carers in Exeter.  Here are some of the|mental_in_devon|42|1001796667333644289|dementia-action-week-2018
153|dementia-action-week-2018|2018-05-30 12:46:13|1001806988806893569|0.0|1.0|0.0|0.0||Vi(r) grew up near Hawick in the Borders. Our trip around the Grove by the Esk reminded her of her quiet, traffic-|sinisterkid16|41|1001805857913491456|dementia-action-week-2018
146|dementia-action-week-2018|2018-05-30 12:51:32|1001808327180017664|0.0|1.0|0.0|0.0||Inspired by  to DO something? 3 tools from are a must have, easy to put into action resource|roylilley|40|1001750123028893696|dementia-action-week-2018
147|dementia-action-week-2018|2018-05-30 12:52:33|1001808582696939521|0.0|1.0|0.0|0.0||: Inspired by  to DO something? Well these 3 tools from is a must have, easy to put|roylilley|39|1001719917673177088|dementia-action-week-2018
149|dementia-action-week-2018|2018-05-30 12:53:36|1001808848653516800|0.0|1.0|0.0|0.0||The council’s adult social care team &amp; community organisations hosted an eclectic roster of activities in support of|sam17011995|38|1001808525159485452|dementia-action-week-2018
51|dementia-action-week-2018|2018-05-30 12:54:45|1001809137385332736|0.0|1.0|0.0|0.0||We’re delighted to be working with the world's leader for the design of services and environments|daviddrplymouth|37|999681726753509376|dementia-action-week-2018
36|dementia-action-week-2018|2018-05-30 12:58:24|1001810053798735873|0.0|1.0|0.0|0.0||Our researchers are aiming to find ways that we call all safeguard our mental health and wellbeing by investigating|charlie20158|36|998476035606892544|dementia-action-week-2018
137|dementia-action-week-2018|2018-05-30 13:18:43|1001815165875171329|0.0|1.0|0.0|0.0||More of our staff pledges to do the small things that make a big difference to people living with this #|paulaalmeida917|35|999273851308650500|dementia-action-week-2018
97|dementia-action-week-2018|2018-05-30 13:23:18|1001816322798424064|0.0|1.0|0.0|0.0||A huge thank you to all the student and lecturers who baked and caked last week for in|kingstonhospnhs|34|1001771758519832576|dementia-action-week-2018
71|dementia-action-week-2018|2018-05-30 13:32:20|1001818592659345409|0.0|1.0|0.0|0.0||It was fantastic to see so many people at our event in Tameside, celebrating the|gerrydauncey|33|1001800537635991552|dementia-action-week-2018
28|dementia-action-week-2018|2018-05-30 13:38:15|1001820081872097281|0.0|1.0|0.0|0.0||Ever wonder what it feels like to have Dementia? Four Seasons Dementia Experience offers training so you can experience|brucetheclg|32|999302669545230338|dementia-action-week-2018
183|dementia-action-week-2018|2018-05-30 13:41:30|1001820902420549632|0.0|1.0|0.0|0.0|||tommytommytee18|31|1001597604264890368|dementia-action-week-2018
