88|dementia-action-week-2018|2018-05-29 17:22:59|1001514253428412420|0.0|1.0|0.0|0.0||Check out our recent blogs from Ramsdens Private Client and team for -|jayniebroughton|205
88|dementia-action-week-2018|2018-05-29 17:22:59|1001514253428412420|0.0|1.0|0.0|0.0||Check out our recent blogs from Ramsdens Private Client and team for -|jayniebroughton|204
89|dementia-action-week-2018|2018-05-29 17:23:12|1001514307451084800|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|jazannearts|202
89|dementia-action-week-2018|2018-05-29 17:23:12|1001514307451084800|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|jazannearts|201
89|dementia-action-week-2018|2018-05-29 17:23:12|1001514307451084800|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|jazannearts|203
13|dementia-action-week-2018|2018-05-29 17:24:10|1001514550682890240|0.0|1.0|0.0|0.0||Last week our Aspen Gardens residents gathered for a Coffee, Cake &amp; Memories morning to support|angela_nshg|200
75|dementia-action-week-2018|2018-05-29 17:26:37|1001515165140086784|0.0|1.0|0.0|0.0||Big thank you to friends of RLI and Stagecoach bus company for their generous donations of shops and bus stops on ward|gsfbay|199
95|dementia-action-week-2018|2018-05-29 17:36:56|1001517763679137792|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|kenquinn71|198
117|dementia-action-week-2018|2018-05-29 18:00:51|1001523782283087872|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|mikecounsellor|197
117|dementia-action-week-2018|2018-05-29 18:00:51|1001523782283087872|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|mikecounsellor|196
117|dementia-action-week-2018|2018-05-29 18:00:51|1001523782283087872|0.0|1.0|0.0|0.0||1/2 - Hinkley Point officers, along with members of and senior management have outdone|mikecounsellor|195
107|dementia-action-week-2018|2018-05-29 18:05:35|1001524972936925185|0.0|1.0|0.0|0.0||research has received a £50,000 funding boost from this . Read more here:|louisevennells|193
107|dementia-action-week-2018|2018-05-29 18:05:35|1001524972936925185|0.0|1.0|0.0|0.0||research has received a £50,000 funding boost from this . Read more here:|louisevennells|194
4|dementia-action-week-2018|2018-05-29 18:23:35|1001529500792967169|0.0|1.0|0.0|0.0||Four newly trained Dementia Friends who attended a session at Penarth Library on Tuesday|abimags|192
3|dementia-action-week-2018|2018-05-29 18:31:08|1001531401076924416|0.0|0.0|1.0|0.0||Activity boxes take patients down memory lane|_lambethlife|191
185|dementia-action-week-2018|2018-05-29 18:35:11|1001532419596521477|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|tracybullock12|190
185|dementia-action-week-2018|2018-05-29 18:35:11|1001532419596521477|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|tracybullock12|189
191|dementia-action-week-2018|2018-05-29 18:42:02|1001534145036800001|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|weedo100|188
158|dementia-action-week-2018|2018-05-29 18:43:09|1001534424649994240|0.0|1.0|0.0|0.0||Taking part in  at Hackathon to transform the lives of|southendfun|184
158|dementia-action-week-2018|2018-05-29 18:43:09|1001534424649994240|0.0|1.0|0.0|0.0||Taking part in  at Hackathon to transform the lives of|southendfun|187
158|dementia-action-week-2018|2018-05-29 18:43:09|1001534424649994240|0.0|1.0|0.0|0.0||Taking part in  at Hackathon to transform the lives of|southendfun|186
158|dementia-action-week-2018|2018-05-29 18:43:09|1001534424649994240|0.0|1.0|0.0|0.0||Taking part in  at Hackathon to transform the lives of|southendfun|185
159|dementia-action-week-2018|2018-05-29 18:43:26|1001534499115753477|0.0|1.0|0.0|0.0||Thanks to from for an informative session and taking part in the|southendfun|180
159|dementia-action-week-2018|2018-05-29 18:43:26|1001534499115753477|0.0|1.0|0.0|0.0||Thanks to from for an informative session and taking part in the|southendfun|181
159|dementia-action-week-2018|2018-05-29 18:43:26|1001534499115753477|0.0|1.0|0.0|0.0||Thanks to from for an informative session and taking part in the|southendfun|182
159|dementia-action-week-2018|2018-05-29 18:43:26|1001534499115753477|0.0|1.0|0.0|0.0||Thanks to from for an informative session and taking part in the|southendfun|183
12|dementia-action-week-2018|2018-05-29 19:14:43|1001542371417391104|0.0|1.0|0.0|0.0||What a great way to finish off with the screening of  in aid of|anaisberinde|179
93|dementia-action-week-2018|2018-05-29 19:26:04|1001545227616874502|0.0|1.0|0.0|0.0||This week, the University has pledged its commitment to developing a dementia action plan and becoming a member of the|karenalred|178
47|dementia-action-week-2018|2018-05-29 19:27:39|1001545626235088896|0.0|1.0|0.0|0.0||Wonderful art display in Uxbridge Library as part of - great work by all artists!|cpierceuk|177
60|dementia-action-week-2018|2018-05-29 19:30:02|1001546224292507648|0.0|1.0|0.0|0.0||This is a message for us all. Dementia Affects over 850'000 people in the UK . it will affect one in 14 of us and|doryitsme|176
125|dementia-action-week-2018|2018-05-29 19:51:57|1001551738934087681|0.0|1.0|0.0|0.0||"We get a lot of calls from families who are concerned because they can't persuade the person they're caring for to|nghhammerson|175
126|dementia-action-week-2018|2018-05-29 19:52:32|1001551886951026688|0.0|1.0|0.0|0.0||This we’re making sure that getting information about our specialist dementia service, and how it|nghhammerson|174
66|dementia-action-week-2018|2018-05-29 19:59:45|1001553702262591488|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|fionnualasavage|172
66|dementia-action-week-2018|2018-05-29 19:59:45|1001553702262591488|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|fionnualasavage|173
139|dementia-action-week-2018|2018-05-29 20:19:00|1001558546763472896|0.0|1.0|0.0|0.0||“We’ve got to work out how to diagnose earlier.” This , watch former Prime Minister and President of|penn_memory|171
192|dementia-action-week-2018|2018-05-29 20:26:12|1001560361210990598|0.0|1.0|0.0|0.0||Helping people to live well with is one of our top priorities. But what does 'living well' actually mean? Listen|whatktdoes_now|170
151|dementia-action-week-2018|2018-05-29 20:31:31|1001561699017781262|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|sheridan_coker|169
151|dementia-action-week-2018|2018-05-29 20:31:31|1001561699017781262|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|sheridan_coker|168
52|dementia-action-week-2018|2018-05-29 21:08:47|1001571075468288006|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|dementia_ni|166
52|dementia-action-week-2018|2018-05-29 21:08:47|1001571075468288006|0.0|1.0|0.0|0.0||Summer Exhibition-all welcome and 10%of sales go to|dementia_ni|167
175|dementia-action-week-2018|2018-05-29 21:26:07|1001575436797775872|0.0|1.0|0.0|0.0||It’s there are 250 thousand people living with and here is a useful fact|taylordawn55|165
157|dementia-action-week-2018|2018-05-29 21:26:27|1001575520683855872|0.0|1.0|0.0|0.0||That's a wrap for ! A great week to recognise the actions we can all take but let's together make sure|smay54may|164
128|dementia-action-week-2018|2018-05-29 21:52:48|1001582151521980416|0.0|1.0|0.0|0.0||Fabulous session with Morag Scott OT, Sandie Gibson &amp; Mary Moncrieffe from FifeForum|nickyconnorfife|163
195|dementia-action-week-2018|2018-05-29 22:26:43|1001590687140335616|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|wrx_labour|162
195|dementia-action-week-2018|2018-05-29 22:26:43|1001590687140335616|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|wrx_labour|161
100|dementia-action-week-2018|2018-05-29 22:26:43|1001590688713269248|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|labour_wales|159
100|dementia-action-week-2018|2018-05-29 22:26:43|1001590688713269248|0.0|1.0|0.0|0.0||“When Chris was diagnosed I thought he’d be dead within two years" Watch Jayne Roberts and her husband Chris (),|labour_wales|160
196|dementia-action-week-2018|2018-05-29 22:26:59|1001590755662721024|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|wrx_labour|158
196|dementia-action-week-2018|2018-05-29 22:26:59|1001590755662721024|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|wrx_labour|157
101|dementia-action-week-2018|2018-05-29 22:26:59|1001590757055238144|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|labour_wales|155
101|dementia-action-week-2018|2018-05-29 22:26:59|1001590757055238144|0.0|1.0|0.0|0.0||It's and I'm encouraging people in to become like me!|labour_wales|156
92|dementia-action-week-2018|2018-05-29 22:45:33|1001595427010023424|0.0|1.0|0.0|0.0||Please do not overlook.|judycoach|152
92|dementia-action-week-2018|2018-05-29 22:45:33|1001595427010023424|0.0|1.0|0.0|0.0||Please do not overlook.|judycoach|154
92|dementia-action-week-2018|2018-05-29 22:45:33|1001595427010023424|0.0|1.0|0.0|0.0||Please do not overlook.|judycoach|153
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|146
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|147
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|148
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|149
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|150
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|145
193|dementia-action-week-2018|2018-05-29 22:54:12|1001597604264890368|0.0|0.0|1.0|2.0|trainingcarers|Well done Ian! Very valuable little book! 👍🏼|whoseshoes|151
39|dementia-action-week-2018|2018-05-30 03:23:42|1001665427695702016|0.0|1.0|0.0|0.0||Today we're highlighting FTD, a form of dementia which can dramatically affect personality. We raise money to run|chtanuri|144
65|dementia-action-week-2018|2018-05-30 06:28:44|1001711991591981057|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|facefrontuk|143
65|dementia-action-week-2018|2018-05-30 06:28:44|1001711991591981057|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|facefrontuk|141
65|dementia-action-week-2018|2018-05-30 06:28:44|1001711991591981057|0.0|1.0|0.0|0.0||Reflecting on Early-Stage Dementia Awareness Training and our dynamic session ahead of|facefrontuk|142
114|dementia-action-week-2018|2018-05-30 06:57:09|1001719143341723649|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|mchftjetlibrary|140
114|dementia-action-week-2018|2018-05-30 06:57:09|1001719143341723649|0.0|1.0|0.0|0.0||Last week, as part of , our Admiral Nurses discussed (at Leighton and on ) the|mchftjetlibrary|139
64|dementia-action-week-2018|2018-05-30 07:00:14|1001719917673177088|0.0|0.0|1.0|1.0||: Inspired by  to DO something? Well these 3 tools from is a must have, easy to put into action Resource  Tool 1 - You 👉 Tool 2 - Music 👉 Tool 3 - Surrounding 👉|fabnhsstuff|138
82|dementia-action-week-2018|2018-05-30 07:05:36|1001721268473880576|0.0|1.0|0.0|0.0||In the aim was to encourage people to take action to improve the lives of those affected by|ianmc46_ian|137
